dt,timestamp,open,high,low,close,volumeBTC,volumeUSD,weightedPrice
2011-10-17,1318809600,3.55711,3.74,2.26,2.55998,207426.66356439,591902.2741810919,2.853549606449
2011-10-18,1318896000,2.54127,2.9,2.31,2.41901,87859.09170384,229826.44166838066,2.615852693346
2011-10-19,1318982400,2.41901,2.536,2.0401,2.27,101864.85357976,232324.75356993882,2.280715530485
2011-10-20,1319068800,2.25031,2.39082,2.22,2.34801,48859.47906274,113046.14354954129,2.313699321362
2011-10-21,1319155200,2.35,2.72002,2.32699,2.57,72971.10888701,185287.3892787706,2.539188345975
2011-10-22,1319241600,2.57562,3.3,2.5515,3.1588,120163.90979681,361119.4402517293,3.005223788593
2011-10-23,1319328000,3.12002,3.2,2.95,3.17,37044.29104821,114141.1432783422,3.081207388469
2011-10-24,1319414400,3.127,3.1948,2.481,2.545,92232.42690478,258830.28359174563,2.806282912397
2011-10-25,1319500800,2.523,3.04,2.44034,2.77,101412.11479738,278159.06637679314,2.742858355065
2011-10-26,1319587200,2.77,2.8485,2.6502,2.77302,29400.7368759,80877.09568516836,2.750852675106
2011-10-27,1319673600,2.773,3.09,2.7311,3.04001,58696.09580527,171312.36917327842,2.918633119
2011-10-28,1319760000,3.04001,3.255,2.90501,3.18999,52365.1901171,162799.02293106928,3.108916869528
2011-10-29,1319846400,3.18431,3.82717,3.14,3.58113,79542.89557792,281957.98962486454,3.544728760203
2011-10-30,1319932800,3.58103,3.65026,3.2,3.27,50686.72673551,171427.9342743937,3.382107019239
2011-10-31,1320019200,3.275,3.31589,3.066,3.24801,30980.5249082,98715.59529510315,3.186375814729
2011-11-01,1320105600,3.25617,3.35,3.07001,3.15,37893.47244792,120727.90233733974,3.185981503893
2011-11-02,1320192000,3.15009,3.44,3.141,3.25429,32311.05067026,104522.19364234153,3.2348744926
2011-11-03,1320278400,3.2524,3.28,3.1,3.152,24520.65041752,78756.9206517954,3.211860995152
2011-11-04,1320364800,3.1696,3.21,3.01111,3.109,39513.12845304,123573.78806901124,3.127410886128
2011-11-05,1320451200,3.109,3.14999,2.85,2.97002,52964.47519807,159571.8458601525,3.012808967962
2011-11-06,1320537600,2.97002,2.9999,2.92,2.95959,17232.26916969,51037.08891347237,2.961716092692
2011-11-07,1320624000,2.95913,3.03248,2.95,3.00677,23992.22928706,71961.10369621335,2.999350449482
2011-11-08,1320710400,3.00677,3.21,3.00579,3.03501,60336.67038009,186440.20934855953,3.089998307399
2011-11-09,1320796800,3.071,3.11,2.88655,2.95001,52195.10614996,156655.4721489037,3.001344066603
2011-11-10,1320883200,2.95001,2.969,2.80011,2.83993,33928.7628307,97395.48995031306,2.870587720404
2011-11-11,1320969600,2.8401,3.10998,2.823,3.08001,44853.17480679,133312.04575214715,2.97218750571
2011-11-12,1321056000,3.08001,3.11,3.01,3.03099,20383.25702369,62326.05498732947,3.057708339491
2011-11-13,1321142400,3.03097,3.04998,2.951,2.99686,9624.99632929,28888.030120338848,3.001354923371
2011-11-14,1321228800,2.99573,2.99573,2.09995,2.22,382186.83156394,957693.9282600821,2.505826598842
2011-11-15,1321315200,2.2199,2.49,2.11,2.32896,76420.88138084,175520.97523508637,2.296767219425
2011-11-16,1321401600,2.33,2.60031,2.301,2.56035,44208.84585145,108654.69073436839,2.457759044411
2011-11-17,1321488000,2.56,2.58852,1.994,2.25,117276.74929082,261039.9404323887,2.225845634458
2011-11-18,1321574400,2.25938,2.38998,2.0,2.04999,98135.58997612,210125.46354312857,2.141174915179
2011-11-19,1321660800,2.05069,2.26,1.99998,2.19585,78301.1557857,169806.1118192328,2.168628420811
2011-11-20,1321747200,2.1994,2.499,2.15,2.2,79731.04297345,182015.98984069467,2.282874813281
2011-11-21,1321833600,2.2,2.31125,2.17,2.294,41727.08203628,93197.44183247226,2.233500098364
2011-11-22,1321920000,2.28797,2.35,2.25,2.3289,34208.37350606,78934.49286581743,2.30746114988
2011-11-23,1322006400,2.32889,2.38,2.27,2.33209,39998.19288475,92955.46003465175,2.323991493878
2011-11-24,1322092800,2.33209,2.56,2.30526,2.4321,87264.60146372,211558.58161469258,2.424334473156
2011-11-25,1322179200,2.439,2.52779,2.374,2.50612,44404.69962338,109592.185394538,2.468031229218
2011-11-26,1322265600,2.46606,2.53125,2.41041,2.47003,36118.52905117,89621.87080408553,2.481326708436
2011-11-27,1322352000,2.4701,2.49,2.42331,2.47991,22727.06318349,55832.77261037473,2.456664645124
2011-11-28,1322438400,2.47991,2.55,2.44,2.55,41261.74102113,103409.12658449117,2.506174582685
2011-11-29,1322524800,2.54998,2.981,2.54028,2.75019,180531.07885847,503908.52659763774,2.791256385238
2011-11-30,1322611200,2.75009,3.09,2.73225,2.9701,120145.34038867,349861.4859935328,2.911985474108
2011-12-01,1322697600,2.99,3.14,2.92894,3.06,63864.08821884,195016.1466432379,3.053612007659
2011-12-02,1322784000,3.058,3.138,3.03498,3.1151,57494.9023996,178018.00254938076,3.09623975552
2011-12-03,1322870400,3.11228,3.125,2.75,2.794,123022.08901196,360981.80584129936,2.934284474768
2011-12-04,1322956800,2.792,2.89998,2.61,2.82809,95222.46888122,261745.72739193097,2.748781148685
2011-12-05,1323043200,2.82806,2.93,2.7807,2.8798,30884.98230522,88678.37524021893,2.871245784241
2011-12-06,1323129600,2.88,3.05,2.8701,3.03,55599.98134889,165517.78593342646,2.976939594544
2011-12-07,1323216000,3.027,3.082,2.93241,2.99001,58122.18930894,174201.5400094813,2.997160672726
2011-12-08,1323302400,2.98996,3.00634,2.88421,2.98,39933.68696972,117824.44973758327,2.95050266275
2011-12-09,1323388800,2.98,3.039,2.93471,2.96999,34385.43549919,102810.85493658273,2.989953549927
2011-12-10,1323475200,2.96999,3.1332,2.93471,3.05,74305.72254094,225642.5680834426,3.036678204147
2011-12-11,1323561600,3.06,3.38,2.99,3.2511,108223.26902697,346453.2313602033,3.20128226097
2011-12-12,1323648000,3.25001,3.2901,3.08414,3.135,39899.99643688,126940.32388546702,3.181462035624
2011-12-13,1323734400,3.17321,3.25,3.141,3.2499,32658.54298942,104930.81536262616,3.212966830658
2011-12-14,1323820800,3.229,3.24805,2.99401,3.15,72477.6863362,225975.04776044597,3.117856807849
2011-12-15,1323907200,3.13921,3.21445,3.11001,3.2,30094.22817568,95417.4140005504,3.170621736618
2011-12-16,1323993600,3.1959,3.22,3.15,3.2,29868.63155921,95114.7151056558,3.184434978787
2011-12-17,1324080000,3.2,3.2299,3.15526,3.2001,16479.9573619,52586.16829171559,3.19091652587
2011-12-18,1324166400,3.18191,3.2189,3.1751,3.193,10793.7222536,34542.59410067886,3.200248560144
2011-12-19,1324252800,3.193,3.70036,3.18933,3.5202,139986.96726355,476965.51106298756,3.407213688436
2011-12-20,1324339200,3.5202,4.5,3.483,3.95,186409.9453246,739231.7219590942,3.965623833384
2011-12-21,1324425600,3.92,4.04,3.81,3.89,48793.69139752,191659.23417709267,3.92795110777
2011-12-22,1324512000,3.8753,3.99199,3.509,3.8901,57206.31808466,216558.9464567596,3.785577427589
2011-12-23,1324598400,3.89009,3.95,3.815,3.94678,20496.54243032,80030.54009723548,3.90458734049
2011-12-24,1324684800,3.94678,3.969,3.855,3.94,14933.59417176,58567.86981136303,3.921887064677
2011-12-25,1324771200,3.94,4.3897,3.7807,4.225,80800.43598574,334511.37623092055,4.139969941375
2011-12-26,1324857600,4.225,4.31259,3.81,4.018,88825.74710352,358539.92660626763,4.03644144066
2011-12-27,1324944000,4.018,4.0998,3.962,4.06997,30159.45779595,121501.16508544327,4.028625643985
2011-12-28,1325030400,4.07,4.25,3.99,4.18552,33837.22479013,140029.6334382689,4.138330915339
2011-12-29,1325116800,4.2,4.33,4.116,4.166,53069.28677294,223710.00911352853,4.215432743061
2011-12-30,1325203200,4.166,4.3,4.06334,4.248,41068.59504539,172118.95740553038,4.191011579902
2011-12-31,1325289600,4.2481,4.995,4.2,4.72202,129730.72341624,596240.4115678626,4.595984635458
2012-01-01,1325376000,4.70785,5.4999,4.615,5.26766,108509.22990098,553045.1398105812,5.096756656694
2012-01-02,1325462400,5.26346,5.47,4.8,5.21678,69150.93196322,360357.2843022398,5.211170320798
2012-01-03,1325548800,5.21588,5.29,4.65,4.8808,125170.25387153,619170.5416037975,4.94662687382
2012-01-04,1325635200,4.8808,5.7,4.751,5.57383,131170.85666299,688717.8566191365,5.250540204892
2012-01-05,1325721600,5.57402,7.22,5.57401,6.9476,182328.19387583,1130623.2942328795,6.201033807217
2012-01-06,1325808000,6.94758,7.21,6.1261,6.69693,218077.47903467,1481327.8754641744,6.79266782623
2012-01-07,1325894400,6.69683,7.01556,6.38,6.81,48387.58364646,325053.98217757087,6.717714704511
2012-01-08,1325980800,6.7866,7.2,6.73357,7.11358,57193.52531159,403151.4434980094,7.048900051215
2012-01-09,1326067200,7.08362,7.191,5.81,6.3257,148406.84878851,960592.3129843668,6.472695302312
2012-01-10,1326153600,6.32687,6.89,6.001,6.36,110210.24950269,705056.4806571219,6.397376685368
2012-01-11,1326240000,6.44904,7.138,6.41266,6.9,99442.06980147,677642.8373851763,6.814448238437
2012-01-12,1326326400,6.9,6.997,6.337,6.79999,140116.52400399,944165.9352543845,6.738433899684
2012-01-13,1326412800,6.78211,6.804,6.4,6.41,60228.77424737,398312.1825402641,6.61332041898
2012-01-14,1326499200,6.42,6.95039,6.2201,6.75001,141896.32348012,935192.5115058393,6.590674716367
2012-01-15,1326585600,6.74991,7.08,6.74115,7.00177,62233.32744528,429700.855741528,6.904674285966
2012-01-16,1326672000,7.00177,7.18888,6.511,6.68254,122666.56782613,837413.6084282259,6.826746873812
2012-01-17,1326758400,6.67479,6.95,4.64,5.59998,213409.80124954,1288538.9669727331,6.037862176096
2012-01-18,1326844800,5.5503,6.95,5.09999,5.92,226680.9676234,1354753.4437782767,5.976476357861
2012-01-19,1326931200,5.91998,6.36077,5.87284,6.35979,114820.44690495,709705.2688915876,6.181000753978
2012-01-20,1327017600,6.352,6.58,6.258,6.48979,66786.47766383,429803.5608659765,6.435487779868
2012-01-21,1327104000,6.4979,6.548,6.1,6.18,64761.69142923,407116.4039607678,6.286376945631
2012-01-22,1327190400,6.18409,6.45485,6.1,6.3097,44890.65208481,282233.75876746234,6.287138761857
2012-01-23,1327276800,6.3096,6.389,6.212,6.356,17693.04571571,111630.55012803109,6.309289645305
2012-01-24,1327363200,6.356,6.39397,6.219,6.28978,35663.07729863,224665.59178894045,6.299669260386
2012-01-25,1327449600,6.28958,6.322,5.502,5.75,133115.24620641,782053.6541204267,5.87501188938
2012-01-26,1327536000,5.8,5.92,5.3,5.34,123954.10804839,692624.729574756,5.587751309576
2012-01-27,1327622400,5.34999,5.51,5.05,5.29199,115567.82708123,611581.1830153901,5.291967483178
2012-01-28,1327708800,5.29199,5.76,5.26,5.62667,89708.02235552,499881.48981552065,5.572316462785
2012-01-29,1327795200,5.62572,5.69999,5.32766,5.3809,46430.45338681,254457.17399223053,5.480393910272
2012-01-30,1327881600,5.38,5.6,5.36694,5.49048,42303.1375219,233179.69887237204,5.512113581449
2012-01-31,1327968000,5.49096,5.65,5.426,5.48379,48296.65668083,267099.31429113424,5.530389319829
2012-02-01,1328054400,5.53423,6.2,5.4678,6.07561,115523.96202151,672632.5751068188,5.822450713572
2012-02-02,1328140800,6.0687,6.199,5.823,6.1,54546.26835534,328716.581357244,6.026380745532
2012-02-03,1328227200,6.1,6.1401,5.71872,5.9593,59279.85043639,350818.69043610414,5.918009034327
2012-02-04,1328313600,5.96,5.987,5.84,5.87343,20619.60414531,122071.46202068524,5.920165157412
2012-02-05,1328400000,5.87352,5.8848,5.45,5.68881,120336.01890914,683010.8630972161,5.675863879234
2012-02-06,1328486400,5.659,5.72,5.45,5.45345,90258.83722669,500693.5790232345,5.547308101984
2012-02-07,1328572800,5.48299,5.78,5.45,5.69,72748.35825424,408854.23580386257,5.620116324481
2012-02-08,1328659200,5.69,5.8494,5.3,5.59998,237943.11815238,1342007.990445322,5.640037000717
2012-02-09,1328745600,5.59998,5.91502,5.5,5.83,89946.12065458,516915.54761397705,5.746946548135
2012-02-10,1328832000,5.83,5.985,5.80119,5.9126,39304.91384013,230967.95904751084,5.876312564555
2012-02-11,1328918400,5.90665,6.0,5.541,5.6005,69711.29405794,397688.29333034036,5.704790001457
2012-02-12,1329004800,5.63,5.85,5.43,5.51468,81917.16385417,459004.74650698586,5.603279275197
2012-02-13,1329091200,5.51468,5.72,5.2,5.26,170210.58774407,909500.3226817929,5.343382775044
2012-02-14,1329177600,5.26,5.45126,4.21211,4.46292,297572.01631357,1399443.9544855622,4.702874859748
2012-02-15,1329264000,4.46302,4.88,4.2001,4.3251,161800.56356986,741639.3509700374,4.583663583161
2012-02-16,1329350400,4.3052,4.444,3.878,4.2739,166594.51680944,697818.3693828905,4.188723511117
2012-02-17,1329436800,4.24185,4.76998,4.2281,4.41,135949.41176197,606244.0820873473,4.459335823746
2012-02-18,1329523200,4.39175,4.49675,4.12,4.22201,70406.16648513,300903.52646147384,4.273823465804
2012-02-19,1329609600,4.22201,4.52,4.181,4.38669,62365.41256162,271300.4285120404,4.35017451771
2012-02-20,1329696000,4.36102,4.47,4.29017,4.36146,37299.13285854,162939.76442512785,4.368459852487
2012-02-21,1329782400,4.37896,4.3975,4.212,4.272,51784.83125963,222970.81358851542,4.305716715975
2012-02-22,1329868800,4.272,4.54,4.27102,4.42474,103836.78607093,460671.2894651722,4.436494106727
2012-02-23,1329955200,4.455,5.19778,4.42,5.015,164308.46679797,792557.0833837443,4.823592471094
2012-02-24,1330041600,5.01499,5.1,4.825,5.0288,89828.04733109,446896.9794485702,4.975027207275
2012-02-25,1330128000,5.02879,5.07,4.65,4.77302,86163.59690707,420213.0654652032,4.876921119233
2012-02-26,1330214400,4.77303,5.1,4.77303,4.922,70034.60572418,347092.75580051355,4.956017845913
2012-02-27,1330300800,4.922,4.99,4.89,4.95598,29371.63741215,145288.75629638857,4.946566453128
2012-02-28,1330387200,4.95,5.0,4.735,4.86798,62691.07538361,305075.0746847102,4.866323839844
2012-02-29,1330473600,4.86798,4.9,4.8,4.86001,26539.2497415,129089.93152931602,4.864113823363
2012-03-01,1330560000,4.86,4.98888,4.86,4.9213,44183.63960415,218150.91762655802,4.937368663628
2012-03-02,1330646400,4.9213,4.95,4.51,4.70499,130764.73537081,613272.6633421452,4.689893353916
2012-03-03,1330732800,4.705,4.77995,4.51,4.61436,40075.05614913,187646.6445719022,4.68238007886
2012-03-04,1330819200,4.61439,4.94999,4.612,4.82001,58826.16395443,283142.41082616395,4.813205413929
2012-03-05,1330905600,4.82003,5.05,4.82001,4.98427,65828.17672583,325526.6999836967,4.94509670744
2012-03-06,1330992000,4.9888,5.07,4.9,4.9901,44532.26671276,221579.34492814713,4.975703266069
2012-03-07,1331078400,4.9901,5.05,4.84,4.93752,46167.56493157,227645.85874464083,4.93086128935
2012-03-08,1331164800,4.93752,5.0,4.7551,4.93016,58089.40264542,283093.8144757185,4.873415831176
2012-03-09,1331251200,4.93044,4.949,4.821,4.86112,32723.03272214,160227.85070411977,4.896485361386
2012-03-10,1331337600,4.86113,4.91309,4.753,4.83315,28070.73647694,135426.17791505996,4.824461161762
2012-03-11,1331424000,4.83316,4.99,4.8111,4.91,42442.93316611,208576.6771071636,4.914285171829
2012-03-12,1331510400,4.90891,4.95,4.8561,4.89005,22048.15315598,108198.97855951404,4.907394183724
2012-03-13,1331596800,4.89006,5.41,4.86511,5.27,127325.05365077,656673.853748412,5.157459862923
2012-03-14,1331683200,5.27185,5.45,5.25173,5.38,62889.72419062,337721.8485865219,5.370064075379
2012-03-15,1331769600,5.39298,5.445,5.25501,5.32656,41077.61071554,219063.8081294823,5.332924781007
2012-03-16,1331856000,5.3479,5.4,5.3,5.34388,32718.78562538,174983.15933891584,5.348094557739
2012-03-17,1331942400,5.34388,5.3998,5.21212,5.2159,39100.23038305,207915.56437852248,5.3175022843
2012-03-18,1332028800,5.216,5.34,5.211,5.27943,22857.01260156,120310.2527250791,5.263603552324
2012-03-19,1332115200,5.2553,5.3099,4.5,4.6939,188889.06717245,922722.0070059749,4.884994249898
2012-03-20,1332201600,4.67216,4.89999,4.58778,4.8379,66343.85263296,318065.3087694621,4.794194128718
2012-03-21,1332288000,4.83692,4.87,4.75,4.81488,46436.88487544,223605.5740077358,4.815257840993
2012-03-22,1332374400,4.79439,4.88,4.59768,4.7043,58069.91657168,276226.89819973405,4.756798606018
2012-03-23,1332460800,4.73593,4.79,4.6,4.68596,54129.93762252,254329.718305302,4.698503812786
2012-03-24,1332547200,4.68607,4.72899,4.59595,4.676,39068.59278044,181738.1609072116,4.651771358353
2012-03-25,1332633600,4.676,4.68294,4.3,4.55001,71556.25786318,322035.2251527632,4.50044810572
2012-03-26,1332720000,4.55001,4.73793,4.51588,4.61911,69838.07163459,324896.2758608567,4.652136982831
2012-03-27,1332806400,4.625,4.84592,4.49,4.81125,73431.75815733,342922.0779627802,4.669942359654
2012-03-28,1332892800,4.824,4.8365,4.72102,4.788,38017.115539,182050.50052910208,4.788645796716
2012-03-29,1332979200,4.76102,4.86092,4.71001,4.80838,37974.76206473,180963.5684030094,4.765364114581
2012-03-30,1333065600,4.8084,4.88,4.71699,4.86,39071.84389598,187496.44883723374,4.798761208619
2012-03-31,1333152000,4.848,4.95,4.82011,4.90873,35529.09267992,173670.9318879805,4.888133042197
2012-04-01,1333238400,4.88002,4.92,4.73,4.827,35950.6030104,172377.67196807713,4.794847861612
2012-04-02,1333324800,4.78207,5.08,4.76,4.974,80663.98069596,398480.6142373052,4.940006813441
2012-04-03,1333411200,4.974,4.99499,4.81,4.952,78481.20602474,384710.32689172606,4.901942087516
2012-04-04,1333497600,4.9496,4.97,4.89,4.91008,51040.82241145,251784.97045538828,4.933011627942
2012-04-05,1333584000,4.92469,4.93495,4.87,4.919,33807.18377016,165880.19889851482,4.906655343618
2012-04-06,1333670400,4.9189,4.98,4.88001,4.94991,58211.44570443,287735.12569060473,4.942930418729
2012-04-07,1333756800,4.94991,4.95002,4.68715,4.68715,80945.74764223,388783.6831530488,4.803015531729
2012-04-08,1333843200,4.68717,4.8,4.62,4.79252,41972.77250489,197917.31664062964,4.715373915735
2012-04-09,1333929600,4.7899,4.87899,4.73155,4.87191,39243.69498318,187709.2967423945,4.783170820761
2012-04-10,1334016000,4.87178,4.9,4.76391,4.83668,53101.77472961,256671.36763077974,4.833574187261
2012-04-11,1334102400,4.83641,4.98,4.79111,4.9279,67035.82976127,327827.0897900327,4.890326426293
2012-04-12,1334188800,4.9277,4.946,4.84272,4.91968,46368.67786372,226872.24274069275,4.892790849191
2012-04-13,1334275200,4.89102,4.94464,4.73001,4.93999,93111.85598725,452385.87221159734,4.85852061926
2012-04-14,1334361600,4.93989,5.03,4.90001,4.9597,63887.71373907,317996.10466744745,4.977421886878
2012-04-15,1334448000,4.9597,4.98,4.86,4.96892,33343.94956852,163921.54050534114,4.916080507154
2012-04-16,1334534400,4.969,4.979,4.90988,4.93201,31159.51521282,154236.34039035684,4.949895379852
2012-04-17,1334620800,4.95914,5.02207,4.925,4.97587,30645.71248736,151983.96141629067,4.959387434016
2012-04-18,1334707200,4.97587,5.1782,4.96,5.1178,79130.2026113,401659.39943263144,5.075930380283
2012-04-19,1334793600,5.1176,5.19,5.1,5.13766,46675.15315764,240310.55620004202,5.148575632702
2012-04-20,1334880000,5.13755,5.48,5.10103,5.35,104068.94747599,544263.4774518781,5.229835514359
2012-04-21,1334966400,5.39771,5.479,5.11,5.26008,60922.25901733,321118.728533644,5.270958984668
2012-04-22,1335052800,5.26,5.32498,5.101,5.20352,37109.39542602,192195.87274429423,5.179170141089
2012-04-23,1335139200,5.20406,5.21799,4.95999,4.95999,49367.93683944,252978.56316239497,5.124349514244
2012-04-24,1335225600,4.95999,5.2,4.952,5.09822,70989.70391884,360126.6016037923,5.07294131013
2012-04-25,1335312000,5.09998,5.18,5.03575,5.13182,35642.72896068,182736.85817392197,5.126904238323
2012-04-26,1335398400,5.13183,5.1749,4.99,5.09762,57360.76181968,291333.8045277668,5.078973766834
2012-04-27,1335484800,5.09762,5.124,5.0321,5.10947,25868.39462342,131461.84059901998,5.081948165427
2012-04-28,1335571200,5.1,5.10947,4.84634,4.9794,91591.46503344,453939.5915540332,4.95613419207
2012-04-29,1335657600,4.9789,5.0184,4.88,4.90441,22226.59933763,109717.97423634233,4.936336529475
2012-04-30,1335744000,4.9138,5.0,4.87003,4.9491,55767.57032286,275744.9901639762,4.944540143449
2012-05-01,1335830400,4.9491,5.0,4.91602,5.0,36680.85186191,181986.59989776806,4.961351513397
2012-05-02,1335916800,5.0,5.1789,4.97,5.07367,95963.30944381,487937.8214435313,5.084628951123
2012-05-03,1336003200,5.07359,5.184,5.02,5.13438,35421.06898402,180427.18398841727,5.093781446004
2012-05-04,1336089600,5.10926,5.15,5.067,5.067,43629.49372448,223210.22909374343,5.116039862927
2012-05-05,1336176000,5.06712,5.1198,5.02932,5.077,18841.28648191,95532.51768014526,5.070381885646
2012-05-06,1336262400,5.07739,5.099,5.01378,5.04991,19299.91121646,97474.40673358143,5.050510628798
2012-05-07,1336348800,5.05,5.09569,4.97111,5.06002,46182.83902832,232779.55203226593,5.040390693381
2012-05-08,1336435200,5.08738,5.1,4.96,5.04997,68203.81631716,342801.14920820855,5.026128561694
2012-05-09,1336521600,5.04988,5.09609,5.0,5.0437,38921.30092332,196640.96935104925,5.05227124187
2012-05-10,1336608000,5.0597,5.125,4.80284,4.85,69983.50273686,347144.1001128048,4.960370466424
2012-05-11,1336694400,4.85,5.0,4.801,4.96,63129.78788167,311100.91276987334,4.927957517503
2012-05-12,1336780800,4.95001,4.9988,4.915,4.94619,20875.33875898,103382.06923709261,4.952354087793
2012-05-13,1336867200,4.94976,4.99888,4.92,4.92996,14046.30579014,69673.15829796475,4.96024786438
2012-05-14,1336953600,4.95089,5.036,4.9,5.00594,52846.54566803,263695.584131859,4.989835774477
2012-05-15,1337040000,5.02269,5.04,4.95123,5.035,44144.38277749,220957.65779669816,5.005340292341
2012-05-16,1337126400,5.03824,5.1345,5.0,5.0887,69369.57350075,351814.0728155888,5.07159054123
2012-05-17,1337212800,5.08879,5.1,5.0515,5.0998,26622.32727672,135248.36008005487,5.080260590077
2012-05-18,1337299200,5.09979,5.13,5.0615,5.11801,52580.56381155,268289.56252777664,5.102447426949
2012-05-19,1337385600,5.1245,5.14291,5.07,5.0995,23155.29780228,118319.5745856561,5.109827374969
2012-05-20,1337472000,5.11817,5.15,5.0855,5.09002,18690.60666315,95644.0456764855,5.117225320731
2012-05-21,1337558400,5.1,5.12999,5.0623,5.09977,33623.9565329,171340.69416518364,5.09579216228
2012-05-22,1337644800,5.09966,5.115,5.04951,5.09877,46681.90019824,237263.34344574166,5.082555389523
2012-05-23,1337731200,5.09857,5.165,5.06502,5.1397,52958.34541347,271619.6872000766,5.128930767746
2012-05-24,1337817600,5.13959,5.14889,5.0701,5.11904,28916.46017374,148029.40237053312,5.119208972368
2012-05-25,1337904000,5.11904,5.15,5.102,5.14546,23075.73025274,118398.28009458302,5.130857346563
2012-05-26,1337990400,5.11561,5.145,5.10011,5.10324,16592.6518142,84985.04631278475,5.121848349765
2012-05-27,1338076800,5.10302,5.148,5.10011,5.13896,15751.20584927,80709.3199319086,5.124008961869
2012-05-28,1338163200,5.13,5.16,5.11,5.1358,27560.80583062,141508.49295041975,5.134410576385
2012-05-29,1338249600,5.13999,5.15889,5.015,5.14997,61267.05801486,313167.67436825,5.111518073747
2012-05-30,1338336000,5.14997,5.1725,5.1,5.135,39944.18455928,205489.4762355733,5.144415351141
2012-05-31,1338422400,5.135,5.2,5.1121,5.18011,39476.51522493,203750.18637163832,5.161301224556
2012-06-01,1338508800,5.19957,5.279,5.18111,5.27481,44689.12069859,234080.45886008834,5.237974146747
2012-06-02,1338595200,5.27481,5.27488,5.2133,5.24898,15168.97537068,79520.98820100194,5.242344077815
2012-06-03,1338681600,5.24799,5.2543,5.2051,5.2051,12679.12549634,66238.33681121172,5.224203895634
2012-06-04,1338768000,5.21999,5.2785,5.18001,5.26599,51239.52524018,268035.6977425874,5.231033981798
2012-06-05,1338854400,5.26588,5.5,5.22354,5.44001,83934.14623014,452286.0022412803,5.388581674509
2012-06-06,1338940800,5.44607,5.49,5.38945,5.46001,40678.15328872,221376.20700296992,5.44214004583
2012-06-07,1339027200,5.46799,5.59357,5.41,5.591,48065.7996585,264420.3974383881,5.501217067375
2012-06-08,1339113600,5.59087,5.66,5.5599,5.633,53841.11448573,302527.6102473072,5.618895766496
2012-06-09,1339200000,5.6329,5.69999,5.46177,5.55997,37122.48023239,206719.45061872652,5.568578643578
2012-06-10,1339286400,5.55997,5.577,5.4267,5.46829,24397.29467734,134034.6488807159,5.493832437299
2012-06-11,1339372800,5.46829,5.59997,5.4324,5.57471,40263.97340474,221882.17039632148,5.510687387107
2012-06-12,1339459200,5.595,5.74999,5.5,5.70003,78982.59657826,442662.49342364597,5.604557365812
2012-06-13,1339545600,5.73,5.96,5.66,5.929,57237.86798455,335216.8823076845,5.856557801876
2012-06-14,1339632000,5.9288,5.97422,5.808,5.9541,35039.35283461,206567.618786158,5.895303482378
2012-06-15,1339718400,5.95411,6.587,5.883,6.5,65639.15881999,401826.9857912054,6.121757088527
2012-06-16,1339804800,6.5,6.599,6.261,6.4,78196.08353202,505216.47769785137,6.460892347517
2012-06-17,1339891200,6.4487,6.52999,6.1027,6.16382,48800.26262325,308913.5160987422,6.330160935478
2012-06-18,1339977600,6.2,6.36,6.03,6.30998,46832.28333112,293446.7550693082,6.265907493652
2012-06-19,1340064000,6.30998,6.53294,6.281,6.49876,43883.52479865,282752.0391008689,6.443239015057
2012-06-20,1340150400,6.49876,6.71031,6.45,6.67,64069.2729199,423271.2059470002,6.606461828842
2012-06-21,1340236800,6.67001,6.8,6.561,6.68008,51943.24888479,347681.68408808555,6.693491291991
2012-06-22,1340323200,6.68009,6.79962,6.42771,6.54781,56823.03096115,374175.1204105723,6.584920129769
2012-06-23,1340409600,6.54783,6.65062,6.4,6.4285,20122.21842248,130792.60130831767,6.499909630352
2012-06-24,1340496000,6.4285,6.47,6.35,6.35002,33945.29869747,217549.23498883264,6.408817813851
2012-06-25,1340582400,6.35002,6.4455,6.21748,6.30482,62638.90813163,395654.8224538659,6.316438684123
2012-06-26,1340668800,6.32969,6.47,6.28888,6.4195,48736.6660735,311935.5158364459,6.400427870179
2012-06-27,1340755200,6.45887,6.65,6.4,6.647,41979.58598163,274046.6405929566,6.528092981024
2012-06-28,1340841600,6.6469,6.66897,6.49,6.60588,42818.4030686,282297.47777594783,6.592900658244
2012-06-29,1340928000,6.6059,6.67921,6.542,6.65,26298.80164642,174369.85614292897,6.63033466267
2012-06-30,1341014400,6.65,6.694,6.60201,6.68999,20591.63306489,137136.09992810947,6.659797185389
2012-07-01,1341100800,6.68998,6.69399,6.5351,6.62898,20577.604144,135823.90290692038,6.600569335304
2012-07-02,1341187200,6.6001,6.765,6.5778,6.75999,32364.19757708,217005.56149828382,6.705111751387
2012-07-03,1341273600,6.75998,6.76,6.4,6.44993,71068.51958882,465280.4513564713,6.546927585497
2012-07-04,1341360000,6.44994,6.55,6.44991,6.5101,33478.78566741,217804.2321061639,6.505738716748
2012-07-05,1341446400,6.51,6.77,6.48101,6.67,45344.69678629,301701.7649874706,6.653518192202
2012-07-06,1341532800,6.67,6.72,6.55,6.64811,43191.38877213,286978.87896465487,6.644354051191
2012-07-07,1341619200,6.69997,6.87,6.63,6.76207,37987.94956629,257213.26770898476,6.770917373683
2012-07-08,1341705600,6.76207,6.86,6.7235,6.79898,18219.9265488,123756.04078323788,6.792345756816
2012-07-09,1341792000,6.7915,7.1,6.74257,7.0215,61644.09941363,425223.10905280773,6.898034249792
